"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.eclipse.jetty.server.HttpChannelOverHttp.parseAndFillForContent() HttpChannelOverHttp.java","337","0.2","8","1618"
"java.time.LocalDateTime.getLong(TemporalField) LocalDateTime.java","337","< 0.1","143","21034"
"org.eclipse.jetty.server.HttpConnection.parseAndFillForContent() HttpConnection.java","328","0.2","27","1618"
"org.eclipse.jetty.http.HttpFields.contains(HttpHeader, String) HttpFields.java","316","< 0.1","96","3236"
"java.time.format.DateTimeFormatterBuilder$TextPrinterParser.format(DateTimePrintContext, StringBuilder) DateTimeFormatterBuilder.java","314","0.1","35","1618"
"sun.nio.ch.IOUtil.write(FileDescriptor, ByteBuffer[], int, int, NativeDispatcher) IOUtil.java","314","0.1","8","1618"
"org.eclipse.jetty.util.AbstractTrie.get(String) AbstractTrie.java","307","< 0.1","23","4854"
"org.eclipse.jetty.util.thread.ReservedThreadExecutor$ReservedThread.reservedWait() ReservedThreadExecutor.java","306","0.1","26","1619"
"sun.nio.ch.IOUtil.write(FileDescriptor, ByteBuffer[], int, int, boolean, boolean, int, NativeDispatcher) IOUtil.java","305","0.1","108","1618"
"sun.nio.ch.IOUtil.read(FileDescriptor, ByteBuffer, long, NativeDispatcher) IOUtil.java","305","< 0.1","27","4855"
"java.util.stream.AbstractPipeline.evaluate(TerminalOp) AbstractPipeline.java","305","0.1","18","1618"
"org.eclipse.jetty.server.HttpConnection$SendCallback.release() HttpConnection.java","296","0.1","12","1618"
"org.eclipse.jetty.util.ArrayTrie.get(String, int, int) ArrayTrie.java","296","< 0.1","157","6472"
"org.eclipse.jetty.server.HttpChannelState.unhandle() HttpChannelState.java","293","< 0.1","45","3236"
"org.eclipse.jetty.server.HttpOutput.releaseBuffer(Throwable) HttpOutput.java","292","< 0.1","23","4854"
"org.eclipse.jetty.io.AbstractEndPoint$1.needsFillInterest() AbstractEndPoint.java","290","0.1","8","1619"
"java.util.concurrent.atomic.Striped64.casBase(long, long) Striped64.java","286","< 0.1","82","16188"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await() AbstractQueuedSynchronizer.java","284","0.1","45","1618"
"org.eclipse.jetty.io.SelectableChannelEndPoint.needsFillInterest() SelectableChannelEndPoint.java","282","0.1","7","1619"
"org.eclipse.jetty.io.AbstractByteBufferPool$Bucket.release(ByteBuffer) AbstractByteBufferPool.java","281","< 0.1","38","3236"
"org.eclipse.jetty.server.HttpConnection$SendCallback.releaseHeader() HttpConnection.java","280","0.1","8","1618"
"java.util.TreeMap.put(Object, Object) TreeMap.java","278","< 0.1","29","6472"
"sun.nio.ch.IOUtil.read(FileDescriptor, ByteBuffer, long, boolean, boolean, int, NativeDispatcher) IOUtil.java","278","< 0.1","41","4855"
"org.eclipse.jetty.server.HttpConnection.getRequestBuffer() HttpConnection.java","275","< 0.1","51","3237"
"org.eclipse.jetty.io.SelectableChannelEndPoint.changeInterests(int) SelectableChannelEndPoint.java","275","0.1","19","1619"
"com.fasterxml.jackson.core.JsonFactory._createUTF8Generator(OutputStream, IOContext) JsonFactory.java","273","0.1","9","1618"
"org.eclipse.jetty.io.RetainableByteBuffer.release() RetainableByteBuffer.java","272","< 0.1","52","3237"
"org.eclipse.jetty.server.HttpChannel.isSendError() HttpChannel.java","269","< 0.1","22","4854"
"java.time.LocalDate.ofEpochDay(long) LocalDate.java","267","< 0.1","32","3236"
"org.eclipse.jetty.server.HttpChannel.isCommitted() HttpChannel.java","266","< 0.1","22","4854"
"org.eclipse.jetty.http.HttpField.contains(String) HttpField.java","265","< 0.1","140","4854"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator.<init>(IOContext, int, ObjectCodec, OutputStream, char) UTF8JsonGenerator.java","263","0.1","22","1618"
"org.eclipse.jetty.http.HttpTokens$Token.getType() HttpTokens.java","257","< 0.1","257","97186"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.signalNext(AbstractQueuedSynchronizer$Node) AbstractQueuedSynchronizer.java","251","< 0.1","248","100436"
"org.eclipse.jetty.server.HttpInput.reopen() HttpInput.java","251","0.1","26","1618"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.getState() AbstractQueuedSynchronizer.java","250","< 0.1","250","107024"
"org.eclipse.jetty.server.HttpInput.recycle() HttpInput.java","250","0.1","21","1618"
