"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.apache.derby.impl.drda.DRDAConnThread.writeSQLDAGRP(ResultSetMetaData, ParameterMetaData, int, boolean) DRDAConnThread.java","1556","0.6","79","2514"
"org.apache.derby.impl.sql.execute.InsertResultSet.open() InsertResultSet.java","1552","23","0.5","65"
"org.apache.derby.impl.store.access.btree.BTreeForwardScan.fetchRows(BTreeRowPosition, DataValueDescriptor[][], RowLocation[], BackingStoreHashtable, long, int[]) BTreeForwardScan.java","1548","1","25","964"
"org.apache.derby.impl.store.access.btree.BTreeScan.fetchNext(DataValueDescriptor[]) BTreeScan.java","1537","1","4","924"
"org.apache.derby.impl.store.raw.data.BaseContainerHandle.addPage() BaseContainerHandle.java","1530","6","1","232"
"org.apache.derby.impl.store.raw.data.ContainerUndoOperation.doMe(Transaction, LogInstant, LimitObjectInput) ContainerUndoOperation.java","1528","11","1","128"
"org.apache.derby.impl.store.raw.data.BaseContainer.addPage(BaseContainerHandle, boolean) BaseContainer.java","1528","6","8","232"
"org.apache.derby.impl.store.raw.data.ContainerOperation.undoMe(Transaction, RawContainerHandle, LogInstant, LimitObjectInput) ContainerOperation.java","1525","11","1","128"
"org.apache.derby.impl.store.access.conglomerate.RowPosition.unlatch() RowPosition.java","1520","< 0.1","66","15249"
"org.apache.derby.impl.store.raw.data.BaseContainerHandle.removeContainer(LogInstant) BaseContainerHandle.java","1509","11","1","128"
"org.apache.derby.impl.store.raw.data.RAFContainer.removeContainer(LogInstant, boolean) RAFContainer.java","1508","11","1","128"
"org.apache.derby.impl.store.raw.log.Scan.getNextRecord(ArrayInputStream, TransactionId, int) Scan.java","1494","2","3","640"
"org.apache.derby.impl.store.access.RAMTransaction.openConglomerate(long, boolean, int, int, int) RAMTransaction.java","1487","0.6","16","2400"
"org.apache.derby.impl.store.raw.log.Scan.getNextRecordBackward(ArrayInputStream, TransactionId, int) Scan.java","1486","2","109","640"
"org.apache.derby.impl.sql.compile.QueryTreeNode.getSchemaDescriptor(String, boolean) QueryTreeNode.java","1419","5","3","262"
"org.apache.derby.impl.drda.DRDAConnThread.parseEXCSQLSTTobjects(DRDAStatement) DRDAConnThread.java","1403","9","0","149"
"org.apache.derby.iapi.sql.StatementUtil.getSchemaDescriptor(String, boolean, DataDictionary, LanguageConnectionContext, CompilerContext) StatementUtil.java","1403","5","4","262"
"org.apache.derby.impl.store.raw.xact.Xact.openContainer(ContainerKey, LockingPolicy, int) Xact.java","1377","0.3","33","4313"
"org.apache.derby.impl.store.raw.data.BaseDataFileFactory.openContainer(RawTransaction, ContainerKey, LockingPolicy, int, boolean) BaseDataFileFactory.java","1369","0.2","90","4825"
"org.apache.derby.impl.store.raw.data.LoggableActions.doAction(RawTransaction, BasePage, Loggable) LoggableActions.java","1360","1","9","1234"
"org.apache.derby.impl.services.cache.ConcurrentCache.getEntry(Object) ConcurrentCache.java","1334","< 0.1","409","31080"
"org.apache.derby.iapi.types.SQLChar.getString() SQLChar.java","1311","< 0.1","882","202570"
"org.apache.derby.iapi.services.io.ArrayInputStream.setPosition(int) ArrayInputStream.java","1308","< 0.1","1308","609925"
"org.apache.derby.iapi.services.io.ArrayInputStream.getPosition() ArrayInputStream.java","1304","< 0.1","1304","607412"
"org.apache.derby.impl.store.raw.data.BaseDataFileFactory.openContainer(RawTransaction, ContainerKey, LockingPolicy, int) BaseDataFileFactory.java","1301","0.3","19","4313"
"org.apache.derby.impl.drda.DDMWriter.writeNetworkInt(int) DDMWriter.java","1294","< 0.1","858","198801"
"org.apache.derby.impl.drda.DRDAStatement.getQryprctyp() DRDAStatement.java","1283","< 0.1","860","194491"
"org.apache.derby.impl.jdbc.ConnectionChild.getConnectionSynchronization() ConnectionChild.java","1278","< 0.1","852","195599"
"org.apache.derby.iapi.services.context.ContextService.addToThreadList(Thread, ContextManager) ContextService.java","1278","< 0.1","855","195771"
"org.apache.derby.catalog.types.TypeDescriptorImpl.getJDBCTypeId() TypeDescriptorImpl.java","1276","< 0.1","859","196818"
"org.apache.derby.impl.sql.execute.NoPutResultSetImpl.setCurrentRow(ExecRow) NoPutResultSetImpl.java","1275","< 0.1","849","194324"
"org.apache.derby.impl.sql.conn.GenericStatementContext.clearInUse() GenericStatementContext.java","1273","< 0.1","855","194704"
"org.apache.derby.impl.sql.conn.GenericStatementContext.getSubqueryTrackingArray() GenericStatementContext.java","1272","< 0.1","854","194619"
"org.apache.derby.impl.sql.execute.BasicNoPutResultSetImpl.setCompatRow(ExecRow, DataValueDescriptor[]) BasicNoPutResultSetImpl.java","1269","< 0.1","852","194148"
"org.apache.derby.iapi.services.context.ContextService.resetCurrentContextManager(ContextManager) ContextService.java","1268","< 0.1","851","195772"
"org.apache.derby.impl.drda.DRDAStatement.getExtDtaObjects() DRDAStatement.java","1267","< 0.1","848","194359"
"org.apache.derby.impl.jdbc.EmbedResultSet.getSQLText() EmbedResultSet.java","1266","< 0.1","843","194212"
"org.apache.derby.iapi.services.io.FormatIdOutputStream.writeObject(Object) FormatIdOutputStream.java","1265","< 0.1","123","13657"
"java.nio.CharBuffer.limit(int) CharBuffer.java","1264","< 0.1","843","195113"
"org.apache.derby.impl.drda.DRDAStatement.getRsDRDATypes() DRDAStatement.java","1263","< 0.1","843","194212"
"org.apache.derby.iapi.util.InterruptStatus.restoreIntrFlagIfSeen(LanguageConnectionContext) InterruptStatus.java","1263","< 0.1","848","195409"
"org.apache.derby.impl.drda.AppRequester.supportsLongerLDStrings() AppRequester.java","1262","< 0.1","847","194965"
"org.apache.derby.impl.drda.DRDAStatement.getResultSet() DRDAStatement.java","1259","< 0.1","838","194340"
"org.apache.derby.impl.jdbc.EmbedResultSet.getParameterValueSet() EmbedResultSet.java","1259","< 0.1","843","194212"
"org.apache.derby.iapi.types.SQLInteger.readExternal(ObjectInput) SQLInteger.java","1259","< 0.1","842","194325"
"java.nio.CharBuffer.position(int) CharBuffer.java","1258","< 0.1","843","195113"
"org.apache.derby.impl.sql.execute.BaseActivation.getLanguageConnectionContext() BaseActivation.java","1257","< 0.1","1257","586752"
"org.apache.derby.impl.jdbc.EmbedResultSet.checkNotOnInsertRow() EmbedResultSet.java","1252","< 0.1","1252","582442"
"org.apache.derby.impl.jdbc.EmbedResultSet.closeCurrentStream() EmbedResultSet.java","1248","< 0.1","1248","582569"
"org.apache.derby.impl.sql.execute.TableScanResultSet.isForUpdate() TableScanResultSet.java","1244","< 0.1","1244","582507"
"org.apache.derby.impl.sql.GenericResultDescription.getColumnCount() GenericResultDescription.java","1244","< 0.1","1244","582854"
"org.apache.derby.impl.drda.DRDAStatement.getBlksize() DRDAStatement.java","1243","< 0.1","1243","583125"
"org.apache.derby.impl.sql.execute.BasicNoPutResultSetImpl.getActivation() BasicNoPutResultSetImpl.java","1241","< 0.1","1241","583372"
"org.apache.derby.impl.services.cache.CacheEntry.lock() CacheEntry.java","1232","< 0.1","353","79411"
"java.lang.Thread.run() Thread.java","1231","615","0","2"
"org.apache.derby.impl.services.daemon.BasicDaemon.run() BasicDaemon.java","1231","1231","0","1"
"org.apache.derby.impl.services.daemon.BasicDaemon.work(boolean) BasicDaemon.java","1226","4","0","250"
"org.apache.derby.impl.services.cache.ConcurrentCache.discard(Matchable) ConcurrentCache.java","1220","9","219","128"
"org.apache.derby.impl.store.access.btree.index.B2IController.insert(DataValueDescriptor[]) B2IController.java","1198","4","1","256"
"org.apache.derby.impl.store.access.btree.BTreeController.insert(DataValueDescriptor[]) BTreeController.java","1197","4","2","256"
"org.apache.derby.impl.services.daemon.BasicDaemon.serviceClient(ServiceRecord) BasicDaemon.java","1196","3","0","323"
"org.apache.derby.impl.store.access.btree.BTreeController.doIns(DataValueDescriptor[]) BTreeController.java","1195","4","6","256"
"org.apache.derby.impl.sql.compile.InsertNode.generate(ActivationClassBuilder, MethodBuilder) InsertNode.java","1185","18","2","65"
"org.apache.derby.impl.sql.compile.QueryTreeNode.getTableDescriptor(String, SchemaDescriptor) QueryTreeNode.java","1176","8","2","132"
"org.apache.derby.impl.store.access.heap.HeapController.doInsert(DataValueDescriptor[]) HeapController.java","1169","6","3","172"
"org.apache.derby.impl.sql.catalog.DataDictionaryImpl.getTableDescriptor(String, SchemaDescriptor, TransactionController) DataDictionaryImpl.java","1167","8","3","132"
"org.apache.derby.impl.store.access.heap.HeapPostCommit.performWork(ContextManager) HeapPostCommit.java","1163","4","0","237"
"org.apache.derby.impl.store.raw.data.FileContainer.newPage(BaseContainerHandle, RawTransaction, BaseContainerHandle, boolean) FileContainer.java","1162","5","14","232"
"org.apache.derby.impl.store.raw.log.LogRecord.writeExternal(ObjectOutput) LogRecord.java","1152","0.2","37","4015"
"org.apache.derby.impl.store.access.RAMTransaction.openConglomerate(Conglomerate, boolean, int, int, int, StaticCompiledOpenConglomInfo, DynamicCompiledOpenConglomInfo) RAMTransaction.java","1138","0.4","23","2444"
