"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"com.opensymphony.xwork2.config.ConfigurationManager.getConfiguration() ConfigurationManager.java","1611","9","0.9","164"
"com.opensymphony.xwork2.config.ConfigurationManager.conditionalReload() ConfigurationManager.java","1611","9","2","164"
"java.util.jar.JarFile.getVersionedEntry(String, JarEntry) JarFile.java","1528","< 0.1","211","38266"
"org.apache.logging.log4j.spi.AbstractLogger.debug(String) AbstractLogger.java","1435","2","2","571"
"org.apache.logging.log4j.spi.AbstractLogger.logIfEnabled(String, Level, Marker, String, Throwable) AbstractLogger.java","1434","2","4","652"
"org.apache.jsp.HelloWorld_jsp._jspx_meth_s_005fproperty_005f0(PageContext) HelloWorld_jsp.java","1423","17","2","81"
"org.apache.logging.log4j.spi.AbstractLogger.logMessage(String, Level, Marker, String, Throwable) AbstractLogger.java","1421","2","3","571"
"org.apache.struts2.views.jsp.ComponentTagSupport.doStartTag() ComponentTagSupport.java","1413","17","2","81"
"com.opensymphony.xwork2.validator.AnnotationValidationConfigurationBuilder.buildAnnotationClassValidatorConfigs(Class) AnnotationValidationConfigurationBuilder.java","1386","1","17","729"
"com.opensymphony.xwork2.validator.AnnotationValidationConfigurationBuilder.processAnnotations(Object) AnnotationValidationConfigurationBuilder.java","1368","0.1","41","7695"
"org.apache.struts2.components.Property.start(Writer) Property.java","1359","16","1","81"
"org.eclipse.jetty.util.thread.strategy.AdaptiveExecutionStrategy.produce() AdaptiveExecutionStrategy.java","1359","1359","0","1"
"com.opensymphony.xwork2.util.AnnotationUtils.resolvePropertyName(Method) AnnotationUtils.java","1303","0.1","75","6966"
"ognl.OgnlRuntime.isMethodAccessible(OgnlContext, Object, Method, String) OgnlRuntime.java","1299","1","4","1224"
"java.util.zip.ZipFile.ensureOpen() ZipFile.java","1212","< 0.1","1212","705820"
"java.lang.StackStreamFactory$FrameBuffer.get() StackStreamFactory.java","1187","< 0.1","510","93816"
"org.apache.struts2.dispatcher.PrepareOperations.findActionMapping(HttpServletRequest, HttpServletResponse, boolean) PrepareOperations.java","1166","13","0","84"
"java.util.jar.JarFile.checkForSpecialAttributes() JarFile.java","1160","< 0.1","1010","590193"
"com.opensymphony.xwork2.ognl.accessor.ObjectAccessor.getProperty(Map, Object, Object) ObjectAccessor.java","1150","3","3","325"
"java.util.zip.ZipCoder.hash(String) ZipCoder.java","1148","< 0.1","1148","666722"
"ognl.ObjectPropertyAccessor.getProperty(Map, Object, Object) ObjectPropertyAccessor.java","1141","3","1","325"
"ognl.ObjectPropertyAccessor.getPossibleProperty(Map, Object, String) ObjectPropertyAccessor.java","1139","3","1","325"
"ognl.OgnlRuntime.getMethodValue(OgnlContext, Object, String, boolean) OgnlRuntime.java","1138","3","3","325"
"jdk.internal.loader.URLClassPath$JarLoader.ensureOpen() URLClassPath.java","1074","< 0.1","1074","627953"
"java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor$Worker) ThreadPoolExecutor.java","1059","529","1","2"
"java.util.concurrent.ThreadPoolExecutor$Worker.run() ThreadPoolExecutor.java","1059","529","0","2"
"java.util.regex.Matcher.matches() Matcher.java","1038","< 0.1","47","13529"
"java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run() ScheduledThreadPoolExecutor.java","1037","17","0.7","61"
"java.util.concurrent.FutureTask.run() FutureTask.java","1035","16","0.7","61"
"java.util.concurrent.Executors$RunnableAdapter.call() Executors.java","1031","16","0.3","61"
"org.eclipse.jetty.util.Scanner$ScanTask.run() Scanner.java","1030","17","0.5","59"
"org.eclipse.jetty.util.Scanner.scan() Scanner.java","1018","17","0.8","59"
"org.eclipse.jetty.util.Scanner.scanFiles() Scanner.java","1005","17","2","59"
"java.nio.file.Files.walkFileTree(Path, Set, int, FileVisitor) Files.java","999","16","4","59"
"java.util.regex.Matcher.match(int, int) Matcher.java","991","< 0.1","48","13529"
"com.opensymphony.xwork2.ognl.OgnlNullHandlerWrapper.nullPropertyValue(Map, Object, Object) OgnlNullHandlerWrapper.java","947","2","1","327"
"com.opensymphony.xwork2.conversion.impl.InstantiatingNullHandler.nullPropertyValue(Map, Object, Object) InstantiatingNullHandler.java","945","2","2","327"
"java.util.regex.Pattern$GroupHead.match(Matcher, int, CharSequence) Pattern.java","916","< 0.1","39","11097"
